student_id,age,gender,major,GPA,course_load,avg_course_grade,attendance_rate,enrollment_status,lms_logins_past_month,avg_session_duration_minutes,assignment_submission_rate,forum_participation_count,video_completion_rate,risk_level
S1169,20,Other,Business,2.38,5,98.0,0.68,Graduated,33,28,0.64,15,0.63,High
S1170,20,Male,Business,2.01,3,81.4,0.6,Leave,27,40,0.86,6,0.73,High
S1171,25,Other,Arts,2.12,5,75.8,1.0,Active,1,82,0.78,1,0.95,High
S1172,20,Other,Arts,3.81,5,93.9,0.71,Leave,29,62,0.99,5,0.57,High
S1173,20,Other,Business,3.3,6,79.7,0.87,Graduated,25,17,0.64,8,0.91,Low
S1174,24,Male,Arts,2.55,3,78.9,0.67,Active,25,33,0.58,6,0.65,High
S1175,18,Female,Engineering,2.35,3,79.6,0.83,Leave,19,17,0.53,1,0.9,High
S1176,24,Male,Engineering,2.59,4,93.9,0.96,Graduated,27,57,0.62,18,0.96,Medium
S1177,24,Female,Arts,2.23,4,93.3,0.73,Leave,19,39,0.84,7,0.71,High
S1178,25,Female,Arts,3.88,6,76.1,0.87,Active,10,67,0.54,10,0.68,Low
S1179,24,Other,Engineering,3.57,5,73.3,0.68,Active,9,64,0.62,3,0.9,High
S1180,20,Female,Computer Science,2.92,4,79.7,0.85,Active,22,82,0.93,15,0.76,Medium
S1181,23,Male,Engineering,3.73,4,82.9,0.73,Active,36,71,0.79,17,0.84,High
S1182,25,Male,Engineering,2.5,3,69.5,0.68,Active,18,57,0.53,12,0.81,High
S1183,25,Female,Arts,3.43,3,91.8,0.73,Leave,17,13,0.52,4,0.58,High
S1184,21,Other,Engineering,3.71,4,79.5,0.67,Active,26,46,0.53,1,0.92,High
S1185,25,Other,Arts,2.71,3,73.4,0.96,Active,5,17,0.97,10,0.6,Medium
S1186,21,Male,Arts,3.51,6,64.3,0.76,Graduated,9,10,0.92,0,0.97,Medium
S1187,25,Other,Business,2.59,4,69.6,0.7,Active,1,79,0.92,12,0.63,High
S1188,18,Female,Engineering,2.6,3,98.0,0.78,Graduated,23,56,0.96,4,0.87,Medium
S1189,20,Female,Computer Science,2.21,6,72.2,0.73,Graduated,37,84,0.75,17,0.64,High
S1190,25,Male,Business,2.88,3,66.8,0.9,Graduated,27,14,0.62,13,0.66,Medium
S1191,20,Female,Arts,3.46,3,78.4,0.99,Leave,27,59,0.7,12,0.66,Low
S1192,20,Male,Arts,3.88,3,72.3,0.78,Leave,38,33,0.86,6,0.87,Medium
S1193,22,Female,Computer Science,3.21,4,61.4,0.94,Graduated,1,56,0.94,7,0.78,Low
S1194,25,Male,Arts,3.73,5,72.9,0.83,Leave,4,27,0.72,17,0.94,Medium
S1195,19,Other,Engineering,3.64,3,81.8,0.66,Active,10,37,0.77,6,0.65,High
S1196,22,Female,Business,2.35,6,82.1,0.88,Leave,9,86,0.97,19,0.85,High
S1197,19,Female,Arts,2.97,4,74.3,0.81,Active,1,14,0.55,16,0.88,Medium
S1198,20,Male,Arts,2.23,4,77.9,0.86,Active,14,39,0.93,15,0.58,High
S1199,20,Male,Computer Science,3.36,6,98.6,0.96,Leave,38,10,0.58,10,0.7,Low
S1200,22,Female,Engineering,3.9,3,75.1,0.78,Leave,36,55,0.74,18,0.74,Medium
S1201,22,Male,Arts,2.27,5,70.3,0.96,Graduated,6,78,0.61,0,0.68,High
S1202,19,Female,Computer Science,3.47,3,69.7,0.9,Leave,19,40,0.8,7,0.66,Low
S1203,21,Other,Arts,3.26,6,78.3,0.8,Leave,33,79,0.78,0,0.84,Medium
S1204,19,Male,Computer Science,3.17,4,90.4,0.84,Leave,34,65,0.69,8,0.61,Medium
S1205,22,Female,Computer Science,2.78,5,68.2,0.73,Active,33,37,0.93,18,0.85,High
S1206,23,Other,Engineering,2.71,4,88.4,0.99,Active,21,25,0.83,8,0.97,Medium
S1207,22,Other,Arts,2.09,6,60.8,0.87,Active,30,63,0.86,9,0.78,High
S1208,23,Female,Engineering,2.44,3,76.8,0.62,Graduated,22,62,0.58,10,0.81,High
S1209,18,Male,Computer Science,2.03,5,91.0,0.73,Graduated,18,21,0.94,0,0.53,High
S1210,22,Female,Business,3.16,4,73.5,0.85,Graduated,3,29,0.58,19,0.93,Low
S1211,18,Other,Arts,2.21,4,82.5,0.62,Active,23,43,0.61,7,0.64,High
S1212,21,Female,Business,3.75,4,68.2,0.61,Leave,19,62,0.56,19,0.81,High
S1213,19,Male,Arts,3.05,3,89.7,0.78,Graduated,38,73,0.72,11,0.99,Medium
S1214,23,Other,Engineering,3.4,5,62.1,0.73,Graduated,27,32,0.94,0,0.8,High
S1215,19,Female,Engineering,2.82,3,94.1,0.78,Active,38,36,0.63,9,0.86,Medium
S1216,18,Male,Engineering,3.12,3,67.9,0.71,Graduated,16,26,0.69,3,0.72,High
S1217,23,Other,Engineering,3.89,3,95.0,0.67,Leave,18,57,0.92,14,0.53,High
S1218,19,Male,Engineering,2.17,6,74.1,0.88,Active,34,30,0.81,18,0.9,High
S1219,22,Other,Business,2.51,6,88.9,0.81,Active,31,59,0.88,5,0.52,Medium
S1220,20,Female,Engineering,3.56,6,72.8,0.68,Leave,38,49,0.61,4,0.85,High
S1221,18,Male,Computer Science,2.2,5,96.2,0.73,Leave,34,12,0.86,4,0.51,High
S1222,19,Other,Computer Science,2.15,3,65.1,0.84,Leave,29,26,0.61,17,0.93,High
S1223,18,Male,Business,2.72,3,67.1,0.63,Graduated,16,70,0.99,2,0.58,High
S1224,24,Male,Arts,2.18,6,79.7,0.66,Leave,28,59,0.78,1,0.76,High
S1225,18,Female,Computer Science,3.17,3,63.3,0.63,Active,5,15,0.85,3,0.8,High
S1226,23,Male,Arts,2.45,3,67.8,0.92,Leave,16,37,0.56,17,0.73,High
S1227,24,Other,Business,3.79,4,97.8,0.9,Active,16,81,0.63,8,0.67,Low
S1228,25,Other,Arts,3.57,3,99.1,0.9,Active,13,64,0.57,18,0.73,Low
S1229,23,Other,Arts,3.4,4,75.1,0.89,Graduated,23,67,0.7,9,0.66,Low
S1230,20,Other,Arts,3.23,3,96.9,0.87,Leave,36,54,0.64,14,0.72,Low
S1231,24,Female,Arts,3.73,5,81.8,0.79,Graduated,39,81,0.87,0,0.68,Medium
S1232,25,Male,Business,2.45,6,70.8,0.86,Leave,38,28,0.55,10,0.78,High
S1233,22,Female,Computer Science,3.75,4,88.1,0.62,Leave,31,38,0.88,13,0.62,High
S1234,18,Male,Engineering,3.58,6,86.4,0.85,Leave,35,32,0.52,9,0.99,Low
S1235,19,Male,Arts,3.5,4,99.6,0.91,Leave,36,41,0.6,18,0.75,Low
S1236,21,Male,Computer Science,3.12,4,70.6,0.8,Leave,13,19,0.9,15,0.6,Medium
S1237,18,Female,Computer Science,2.49,4,86.9,0.74,Active,26,58,0.87,7,0.74,High
S1238,25,Male,Business,2.85,5,62.1,0.71,Active,18,74,0.74,1,0.93,High
S1239,18,Female,Computer Science,3.59,3,64.5,0.86,Leave,30,38,0.52,6,0.51,Low
S1240,20,Other,Business,2.06,4,60.2,0.88,Active,8,68,0.8,18,0.84,High
S1241,22,Other,Arts,3.56,5,100.0,0.95,Graduated,37,54,0.7,6,0.77,Low
S1242,21,Male,Arts,2.48,4,92.1,0.74,Graduated,16,76,0.66,14,0.58,High
S1243,24,Female,Engineering,2.29,3,91.5,0.91,Graduated,18,60,0.82,7,0.91,High
S1244,24,Other,Engineering,2.23,4,80.4,0.82,Leave,3,20,0.72,13,0.68,High
S1245,24,Female,Engineering,2.05,5,72.0,0.95,Leave,10,15,0.55,0,0.65,High
S1246,25,Female,Computer Science,3.05,3,66.1,0.81,Active,21,76,0.96,12,0.91,Medium
S1247,23,Male,Arts,2.44,5,71.4,0.81,Active,3,71,0.89,2,0.82,High
S1248,23,Other,Business,3.98,3,75.0,0.83,Active,16,14,0.53,5,0.95,Medium
S1249,19,Male,Engineering,3.15,3,90.3,0.9,Graduated,7,18,0.76,18,0.81,Low
S1250,21,Male,Business,2.28,6,81.6,0.99,Graduated,33,37,0.54,14,0.87,High
S1251,24,Other,Business,3.38,6,63.1,0.63,Graduated,10,86,0.92,3,0.92,High
S1252,23,Other,Engineering,3.8,6,60.7,0.62,Graduated,30,47,0.81,2,0.53,High
S1253,25,Female,Arts,3.49,3,64.1,0.98,Active,10,52,0.59,3,0.89,Low
S1254,19,Other,Engineering,2.15,4,76.4,0.81,Leave,37,30,0.51,4,0.81,High
S1255,22,Female,Business,3.79,5,97.3,0.85,Leave,20,71,0.52,17,0.53,Low
S1256,19,Female,Engineering,3.59,5,85.5,0.79,Graduated,29,55,0.75,9,0.75,Medium
S1257,23,Female,Business,2.32,5,92.1,0.64,Leave,9,79,0.87,7,0.54,High
S1258,20,Other,Business,2.1,6,78.7,0.91,Leave,25,47,0.56,11,0.87,High
S1259,25,Male,Engineering,3.11,3,74.5,0.9,Leave,26,58,0.61,2,0.77,Low
S1260,20,Female,Computer Science,2.31,6,64.3,0.72,Graduated,7,84,0.66,17,0.98,High
S1261,24,Male,Engineering,3.67,4,95.0,0.72,Active,38,48,0.61,7,0.59,High
S1262,20,Male,Computer Science,2.72,3,91.3,0.94,Active,7,80,0.7,0,0.8,Medium
S1263,24,Other,Business,3.83,5,66.7,0.63,Leave,7,39,0.78,13,0.61,High
S1264,24,Male,Business,3.13,6,80.5,0.95,Active,33,30,0.84,12,0.81,Low
S1265,23,Male,Computer Science,2.37,6,79.5,0.7,Active,15,10,0.98,11,0.86,High
S1266,20,Other,Business,2.28,4,85.0,0.84,Graduated,12,41,0.97,2,0.86,High
S1267,24,Female,Computer Science,3.15,4,97.8,0.97,Graduated,22,17,0.79,17,0.91,Low
S1268,21,Male,Computer Science,3.52,6,83.2,0.87,Leave,11,78,0.87,12,0.93,Low
S1269,22,Other,Business,3.56,4,81.6,0.77,Leave,26,39,0.98,14,0.54,Medium
S1270,19,Male,Arts,2.55,5,62.0,0.88,Leave,21,17,0.54,9,0.67,Medium
S1271,19,Male,Computer Science,2.41,4,62.5,0.74,Graduated,31,28,0.5,0,0.84,High
S1272,23,Female,Engineering,2.03,4,67.5,0.71,Active,26,68,0.51,5,0.75,High
S1273,20,Male,Engineering,3.36,6,61.3,1.0,Graduated,1,64,0.78,8,0.6,Low
S1274,20,Other,Business,2.15,6,89.7,0.9,Graduated,32,39,0.88,9,0.78,High
S1275,24,Male,Arts,2.84,3,88.9,0.86,Active,25,88,0.68,14,0.7,Medium
S1276,25,Female,Business,3.2,3,65.4,0.74,Active,27,45,0.77,8,0.7,High
S1277,18,Female,Arts,3.87,6,93.4,0.62,Leave,18,64,0.76,13,0.9,High
S1278,24,Other,Computer Science,2.62,4,66.2,0.61,Active,4,53,0.55,10,0.7,High
S1279,22,Female,Computer Science,2.5,4,72.0,0.82,Active,32,36,0.66,6,0.51,Medium
S1280,21,Male,Computer Science,3.31,3,70.0,0.9,Active,19,86,0.51,1,0.53,Low
S1281,19,Female,Computer Science,3.24,3,74.9,0.81,Active,29,87,0.56,13,0.93,Medium
S1282,24,Other,Engineering,2.66,3,70.2,0.94,Leave,7,63,0.91,5,0.98,Medium
S1283,18,Female,Engineering,3.86,5,79.6,0.61,Leave,37,57,0.91,4,0.84,High
S1284,18,Female,Business,3.69,5,76.3,0.75,Active,16,39,0.9,4,0.68,Medium
S1285,24,Female,Arts,2.45,3,99.5,0.69,Active,0,48,0.86,18,0.97,High
S1286,23,Other,Computer Science,2.48,4,62.2,0.78,Leave,2,22,0.9,18,0.83,High
S1287,19,Female,Computer Science,3.02,3,65.7,0.63,Leave,25,25,0.84,5,0.92,High
S1288,23,Female,Arts,3.55,5,62.1,0.98,Active,30,53,0.83,9,0.88,Low
S1289,21,Male,Arts,2.09,4,85.0,0.69,Graduated,7,80,0.83,13,0.69,High
S1290,18,Other,Business,3.39,5,62.2,0.97,Leave,7,36,0.76,16,0.74,Low
S1291,18,Female,Arts,3.3,4,93.5,0.77,Leave,34,54,0.68,2,0.59,Medium
S1292,22,Other,Computer Science,2.46,5,80.5,0.99,Leave,38,44,0.87,0,0.65,High
S1293,21,Female,Computer Science,3.36,4,81.1,0.82,Active,27,88,0.65,9,0.89,Medium
S1294,18,Female,Computer Science,3.88,4,82.5,0.97,Active,3,37,0.77,2,0.95,Low
S1295,21,Female,Computer Science,2.09,4,66.8,0.6,Leave,15,16,0.72,4,0.86,High
S1296,19,Male,Computer Science,2.64,4,67.9,0.9,Active,12,71,0.64,18,0.73,Medium
S1297,20,Male,Business,2.88,6,72.8,0.96,Active,19,60,0.99,9,0.54,Medium
S1298,18,Male,Computer Science,3.8,5,83.7,0.66,Leave,4,55,0.63,15,0.53,High
S1299,22,Other,Business,3.92,5,68.4,0.64,Active,36,29,0.65,0,0.69,High
S1300,19,Other,Computer Science,2.89,6,64.7,0.77,Graduated,19,47,0.58,5,0.73,Medium
S1301,24,Male,Engineering,3.5,4,98.8,0.97,Active,23,70,0.91,8,0.8,Low
S1302,21,Other,Engineering,3.06,4,60.9,0.82,Active,35,41,0.79,4,0.5,Medium
S1303,24,Female,Engineering,3.08,5,92.1,0.81,Leave,33,35,0.81,13,0.99,Medium
S1304,23,Female,Engineering,2.56,6,91.5,0.66,Leave,33,67,0.91,9,0.68,High
S1305,19,Female,Business,2.43,4,71.9,0.6,Graduated,18,48,0.67,1,0.92,High
S1306,24,Male,Business,2.58,4,65.4,0.92,Active,16,29,0.6,4,0.77,Medium
S1307,25,Other,Arts,3.11,4,65.8,0.64,Graduated,4,59,0.6,0,0.57,High
S1308,25,Male,Computer Science,2.06,3,87.9,0.85,Graduated,24,88,0.87,9,0.9,High
S1309,18,Other,Engineering,3.81,6,85.7,0.97,Leave,17,61,0.81,8,0.85,Low
S1310,21,Female,Business,2.31,4,91.3,0.68,Active,7,31,0.6,2,0.76,High
S1311,20,Male,Computer Science,2.44,3,97.5,0.87,Leave,26,62,0.57,14,0.76,High
S1312,19,Other,Computer Science,3.04,6,87.7,0.63,Graduated,14,75,0.56,3,0.54,High
S1313,18,Other,Business,3.42,4,66.2,0.84,Graduated,12,52,0.81,12,0.83,Medium
S1314,22,Female,Engineering,2.19,5,69.7,0.67,Leave,15,32,0.5,5,0.96,High
S1315,23,Male,Arts,2.64,3,93.7,0.89,Leave,21,86,0.51,19,0.55,Medium
S1316,21,Male,Computer Science,3.94,3,68.4,0.72,Leave,19,73,0.69,16,0.63,High
S1317,19,Male,Arts,2.52,4,62.9,0.79,Leave,12,18,0.85,4,0.95,Medium
S1318,25,Female,Engineering,2.63,4,88.1,0.84,Leave,19,16,0.85,14,0.64,Medium
S1319,19,Male,Engineering,3.67,3,76.1,0.67,Graduated,1,50,0.72,7,0.83,High
S1320,20,Female,Arts,2.1,5,96.8,0.9,Leave,34,63,0.85,4,0.77,High
S1321,25,Female,Engineering,2.93,5,86.0,0.72,Active,18,74,0.76,12,0.8,High
S1322,20,Female,Computer Science,2.76,6,63.6,0.86,Graduated,36,11,0.99,0,0.71,Medium
S1323,22,Other,Arts,2.63,4,97.9,0.66,Graduated,5,13,0.58,0,0.65,High
S1324,23,Male,Engineering,2.57,5,70.3,0.88,Active,13,87,0.8,6,0.52,Medium
S1325,22,Male,Arts,2.18,6,73.5,0.65,Active,3,41,0.75,4,0.87,High
S1326,18,Female,Computer Science,2.63,5,76.1,0.77,Graduated,21,11,0.6,13,0.87,Medium
S1327,18,Female,Engineering,2.09,4,62.0,0.7,Leave,38,73,0.87,14,0.84,High
S1328,22,Male,Computer Science,3.56,6,79.9,0.9,Graduated,35,23,0.64,16,0.82,Low
S1329,23,Female,Engineering,2.8,6,64.9,0.7,Graduated,33,29,0.69,17,0.62,High
S1330,22,Male,Business,2.89,6,76.0,0.95,Active,26,58,0.69,6,0.51,Medium
S1331,23,Other,Engineering,3.79,5,74.0,0.96,Graduated,6,17,0.62,17,0.9,Low
S1332,23,Female,Arts,3.32,4,90.9,0.68,Leave,2,72,0.72,18,0.75,High
S1333,24,Male,Engineering,2.02,6,92.1,0.85,Active,32,55,0.74,19,0.65,High
S1334,25,Female,Computer Science,3.89,3,66.1,0.64,Graduated,1,30,0.87,6,0.55,High
S1335,21,Male,Computer Science,2.47,4,74.7,0.76,Graduated,15,41,0.88,7,0.53,High
S1336,23,Male,Engineering,2.22,3,74.9,0.89,Leave,24,17,0.58,12,0.67,High
S1337,20,Female,Arts,3.54,3,66.1,0.86,Graduated,14,25,0.8,17,0.9,Low
S1338,23,Other,Business,3.0,6,91.9,0.85,Graduated,23,49,0.95,10,0.96,Low
S1339,23,Male,Arts,2.87,6,88.3,0.71,Graduated,14,36,0.55,8,0.95,High
S1340,23,Male,Business,2.5,5,67.6,0.75,Graduated,30,27,0.74,0,0.96,Medium
S1341,24,Male,Computer Science,3.09,5,74.7,0.64,Leave,13,44,0.88,7,0.95,High
S1342,25,Other,Arts,2.55,5,64.2,0.89,Graduated,13,61,0.81,11,0.76,Medium
S1343,24,Other,Business,3.8,4,85.1,0.8,Graduated,5,24,0.55,1,0.61,Medium
S1344,18,Female,Engineering,2.43,5,64.9,0.88,Graduated,13,72,0.7,14,0.9,High
S1345,24,Other,Computer Science,3.77,3,99.4,0.7,Active,16,62,0.75,17,0.61,High
S1346,20,Female,Engineering,3.12,5,91.2,0.73,Leave,17,75,1.0,16,0.63,High
S1347,20,Female,Computer Science,3.66,6,75.6,0.73,Active,19,40,0.59,14,0.62,High
S1348,24,Other,Arts,3.43,5,83.1,0.61,Active,16,70,0.99,19,0.76,High
S1349,25,Female,Arts,3.39,4,96.5,0.74,Leave,15,73,0.69,19,0.66,High
S1350,22,Other,Computer Science,2.65,4,82.2,0.92,Active,39,43,0.6,8,0.58,Medium
S1351,21,Female,Computer Science,2.47,3,67.0,0.96,Active,38,64,0.71,2,0.73,High
S1352,25,Other,Computer Science,2.42,4,75.1,0.81,Active,31,68,0.81,19,0.94,High
S1353,24,Other,Arts,3.71,5,93.7,0.78,Leave,8,12,0.61,18,0.79,Medium
S1354,23,Female,Business,3.64,6,85.8,0.61,Graduated,26,26,0.65,17,0.94,High
S1355,19,Male,Engineering,2.88,4,86.0,0.95,Leave,32,87,0.93,19,0.6,Medium
S1356,21,Female,Engineering,2.26,3,94.7,0.61,Leave,9,87,1.0,7,0.58,High
S1357,21,Other,Arts,2.76,5,95.8,0.98,Leave,16,55,0.66,0,0.79,Medium
S1358,20,Male,Engineering,3.24,3,96.8,0.8,Active,35,47,0.57,14,0.73,Medium
S1359,21,Female,Computer Science,2.91,4,63.8,0.74,Graduated,16,44,0.9,18,0.83,High
S1360,24,Female,Business,3.56,4,81.8,0.97,Leave,17,10,0.8,9,0.9,Low
S1361,23,Female,Engineering,4.0,3,89.6,0.61,Leave,22,38,0.55,11,0.88,High
S1362,23,Male,Business,2.38,5,90.3,0.83,Graduated,33,13,0.97,5,0.97,High
S1363,18,Other,Computer Science,2.92,4,84.3,0.82,Graduated,7,70,0.54,12,0.7,Medium
S1364,23,Female,Engineering,2.86,6,66.7,0.69,Graduated,12,26,0.81,3,0.6,High
S1365,25,Female,Arts,2.61,4,91.9,0.77,Active,22,37,0.71,12,0.78,Medium
S1366,23,Female,Business,2.4,5,88.8,0.86,Graduated,19,59,0.78,16,0.56,High
S1367,20,Female,Computer Science,2.13,4,63.4,0.89,Active,21,17,0.61,0,0.64,High
S1368,23,Female,Business,3.77,3,78.6,0.6,Leave,22,43,0.84,4,0.6,High
S1369,18,Other,Engineering,2.84,4,67.0,0.97,Active,34,68,0.98,16,0.7,Medium
S1370,19,Other,Engineering,2.99,4,73.5,0.67,Graduated,2,27,0.73,17,0.56,High
S1371,24,Female,Arts,3.83,5,60.7,0.69,Active,33,68,0.76,6,0.52,High
S1372,20,Male,Computer Science,3.55,3,76.0,0.71,Graduated,32,36,0.62,15,0.83,High
S1373,25,Other,Computer Science,2.26,5,82.0,0.62,Active,16,25,0.95,7,0.81,High
S1374,19,Male,Arts,3.13,4,84.8,0.65,Leave,18,19,0.99,11,0.85,High
S1375,20,Other,Arts,2.88,6,86.5,0.99,Active,29,85,0.89,13,0.83,Medium
S1376,22,Female,Computer Science,3.59,4,93.5,0.73,Leave,22,31,0.77,18,0.56,High
S1377,21,Other,Business,3.45,5,68.6,0.65,Graduated,14,25,0.98,10,0.65,High
S1378,22,Female,Business,3.38,6,64.8,0.64,Leave,13,21,0.58,11,0.56,High
S1379,23,Other,Arts,2.68,5,94.1,0.89,Graduated,1,84,0.74,12,0.92,Medium
S1380,19,Female,Business,3.61,5,66.3,0.94,Graduated,38,60,0.77,7,0.87,Low
S1381,23,Female,Computer Science,2.1,3,99.0,0.7,Leave,17,10,0.75,0,0.6,High
S1382,21,Female,Engineering,2.32,6,93.7,0.61,Leave,5,36,0.9,8,0.67,High
S1383,20,Female,Engineering,2.67,4,80.0,0.69,Active,31,76,0.84,1,0.98,High
S1384,21,Male,Business,2.15,5,99.3,0.62,Active,20,21,0.56,13,0.8,High
S1385,18,Female,Arts,2.47,4,63.9,0.64,Leave,39,39,0.67,12,0.9,High
S1386,21,Male,Arts,3.66,3,72.1,0.77,Leave,27,18,0.67,15,0.63,Medium
S1387,18,Male,Arts,3.9,3,85.5,0.69,Leave,26,62,0.78,1,0.61,High
S1388,21,Female,Arts,2.61,6,74.0,0.81,Leave,1,70,0.65,3,0.89,Medium
S1389,24,Male,Arts,2.53,3,97.1,0.7,Graduated,32,63,0.56,11,0.84,High
S1390,18,Other,Business,2.56,3,62.6,0.98,Leave,15,46,0.83,15,0.84,Medium
S1391,19,Female,Engineering,2.56,4,82.0,0.96,Leave,38,74,0.93,9,0.78,Medium
S1392,23,Male,Engineering,2.07,3,83.6,0.83,Leave,21,51,0.97,2,0.78,High
S1393,25,Female,Business,3.85,3,86.1,0.74,Leave,12,58,0.99,3,0.87,High
S1394,23,Female,Arts,2.43,5,70.2,0.75,Graduated,1,13,0.89,5,0.64,High
S1395,22,Female,Business,2.84,3,74.6,0.76,Active,13,73,0.57,4,0.68,Medium
S1396,23,Male,Engineering,2.02,5,93.7,0.89,Active,37,88,0.93,17,0.94,High
S1397,20,Other,Computer Science,3.72,3,67.8,0.78,Active,27,60,0.7,2,0.65,Medium
S1398,24,Other,Business,3.46,3,93.1,0.94,Active,6,81,0.86,9,0.77,Low
S1399,21,Male,Arts,3.89,6,82.5,0.98,Active,17,69,0.77,10,0.85,Low
S1400,22,Female,Engineering,3.56,6,90.5,0.73,Graduated,35,88,0.91,18,1.0,High
S1401,20,Male,Engineering,2.63,5,88.5,0.82,Active,35,40,0.71,13,0.72,Medium
S1402,20,Male,Engineering,2.5,3,68.3,0.64,Graduated,3,81,0.53,10,0.71,High
S1403,18,Male,Engineering,3.4,4,82.8,0.68,Graduated,29,67,0.78,3,0.92,High
S1404,23,Female,Arts,2.73,6,94.7,0.77,Active,23,13,0.59,5,0.9,Medium
S1405,19,Male,Computer Science,3.13,4,77.3,0.68,Active,19,31,0.98,16,0.87,High
S1406,25,Female,Engineering,2.01,6,98.7,0.95,Active,30,12,0.76,18,0.73,High
S1407,19,Male,Business,2.12,6,78.1,0.66,Leave,23,88,0.78,12,0.66,High
S1408,22,Other,Computer Science,3.07,3,65.7,0.78,Graduated,6,56,0.95,9,0.8,Medium
S1409,24,Male,Engineering,3.13,6,75.6,0.84,Active,25,47,0.81,10,0.94,Medium
S1410,19,Male,Computer Science,3.5,4,98.1,0.88,Leave,12,42,0.65,5,0.94,Low
S1411,21,Other,Business,2.26,6,72.8,0.75,Graduated,7,87,0.65,1,0.55,High
S1412,19,Female,Engineering,3.03,5,94.7,0.95,Leave,4,57,0.75,0,0.71,Low
S1413,22,Female,Business,2.39,3,95.3,0.83,Leave,12,74,0.93,10,0.73,High
S1414,25,Male,Arts,2.19,3,74.0,0.78,Active,28,35,0.9,15,0.99,High
S1415,19,Other,Engineering,2.82,5,63.3,0.63,Graduated,19,17,0.98,2,0.84,High
S1416,21,Female,Engineering,2.33,5,89.0,0.79,Leave,13,59,0.54,4,0.7,High
S1417,18,Male,Engineering,2.44,5,72.5,0.93,Graduated,31,89,0.63,14,0.51,High
S1418,24,Other,Engineering,2.64,6,91.3,0.85,Active,26,47,0.54,14,0.78,Medium
S1419,22,Female,Arts,2.52,3,77.7,0.93,Graduated,24,19,0.88,3,0.55,Medium
S1420,18,Female,Engineering,2.18,5,79.4,0.8,Leave,3,51,0.57,3,0.92,High
S1421,18,Other,Computer Science,2.18,6,91.1,0.65,Leave,20,46,0.55,7,0.88,High
S1422,18,Other,Engineering,2.39,5,75.3,0.61,Graduated,17,35,0.78,6,0.73,High
S1423,20,Other,Arts,2.1,4,77.7,0.72,Leave,38,21,0.71,16,0.71,High
S1424,24,Other,Engineering,3.25,4,75.0,0.88,Leave,14,58,0.86,14,0.95,Low
S1425,25,Male,Computer Science,2.57,3,74.7,0.92,Leave,37,23,0.74,4,0.64,Medium
S1426,23,Other,Arts,2.56,6,81.0,0.72,Active,23,55,0.71,12,0.62,High
S1427,24,Female,Arts,2.66,4,92.4,0.8,Active,7,44,0.71,3,0.97,Medium
S1428,20,Female,Computer Science,3.33,4,74.5,0.77,Leave,27,38,0.94,16,0.9,Medium
S1429,23,Male,Computer Science,3.74,6,81.0,0.76,Graduated,20,21,0.7,16,0.91,Medium
S1430,24,Female,Computer Science,3.52,5,86.8,0.69,Active,15,53,0.67,13,0.6,High
S1431,18,Female,Computer Science,3.46,6,70.8,0.65,Graduated,15,75,0.67,13,0.57,High
S1432,22,Other,Computer Science,2.97,5,71.1,0.68,Leave,34,11,0.6,16,0.51,High
S1433,23,Female,Arts,3.39,4,97.3,0.62,Leave,16,68,0.93,7,0.62,High
S1434,21,Male,Arts,3.11,4,88.9,0.68,Graduated,8,26,0.57,1,0.89,High
S1435,21,Other,Engineering,2.43,4,83.1,0.6,Active,34,19,0.95,12,0.62,High
S1436,19,Other,Engineering,2.42,3,85.9,0.85,Graduated,28,27,0.64,15,0.86,High
S1437,23,Male,Business,2.59,3,61.2,0.73,Graduated,38,31,0.95,15,0.63,High
S1438,22,Other,Engineering,3.82,3,84.7,0.99,Leave,17,67,0.9,5,0.7,Low
S1439,25,Other,Engineering,3.09,6,80.4,0.68,Active,11,62,0.79,3,0.99,High
S1440,20,Male,Computer Science,3.47,4,81.8,0.74,Graduated,18,10,0.83,2,0.62,High
S1441,18,Other,Computer Science,2.69,4,74.4,0.74,Active,21,70,0.66,5,0.69,High
S1442,19,Male,Engineering,2.82,6,63.3,0.6,Leave,14,40,0.79,3,0.65,High
S1443,21,Male,Business,2.25,3,67.7,0.94,Active,0,40,0.65,17,0.55,High
S1444,20,Female,Computer Science,2.34,6,98.0,0.61,Leave,1,75,0.7,5,0.74,High
S1445,20,Female,Engineering,3.65,3,76.3,0.98,Active,7,28,0.88,4,0.69,Low
S1446,18,Other,Engineering,3.17,4,78.7,0.96,Graduated,21,62,0.62,8,0.85,Low
S1447,25,Other,Arts,2.68,5,62.1,0.81,Leave,24,85,0.92,10,0.91,Medium
S1448,25,Male,Business,3.61,3,61.5,0.82,Graduated,1,83,0.69,5,0.77,Medium
S1449,23,Other,Arts,2.49,4,88.7,0.86,Leave,8,31,0.77,15,0.52,High
S1450,21,Male,Business,3.95,4,81.5,0.75,Active,8,32,0.97,18,0.81,Medium
S1451,25,Male,Computer Science,2.69,5,80.3,0.86,Active,12,24,0.84,10,0.53,Medium
S1452,22,Other,Business,2.67,4,69.7,0.62,Leave,5,35,0.82,14,0.81,High
S1453,25,Male,Engineering,2.62,4,89.8,0.62,Leave,29,12,0.86,8,0.84,High
S1454,20,Female,Engineering,2.24,3,66.7,0.78,Leave,14,29,0.96,18,0.6,High
S1455,18,Other,Business,2.22,3,67.6,0.82,Active,14,49,0.62,18,0.91,High
S1456,22,Female,Business,3.3,5,78.4,0.96,Leave,6,48,0.81,8,0.96,Low
